t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962295.544,,0,,,,-17.300,-21.024,True,0.573,-92.124,405.48,405.75
1786962295.644,,0,,,,-17.220,-20.960,True,0.576,-92.304,405.43,405.76
1786962295.744,,0,,,,-17.050,-20.824,True,0.581,-92.475,405.39,405.77
1786962295.869,,0,,,,-16.740,-20.576,True,0.591,-92.356,405.43,405.78
1786962296.019,,0,,,,-16.360,-20.272,True,0.602,-92.683,405.34,405.78
1786962296.094,,0,,,,-16.330,-20.248,True,0.603,-92.769,405.31,405.79
1786962296.169,,0,,,,-16.380,-20.288,True,0.602,-92.738,405.32,405.79
1786962296.269,,0,,,,-16.440,-20.336,True,0.600,-92.694,405.34,405.79
1786962296.469,,0,,,,-16.360,-20.272,True,0.602,-92.684,405.35,405.80
1786962296.519,,0,,,,-16.260,-20.192,True,0.606,-92.636,405.37,405.80
1786962296.619,,0,,,,-16.040,-20.016,True,0.612,-92.708,405.34,405.80
1786962296.719,,0,,,,-15.870,-19.880,True,0.618,-92.806,405.31,405.80
1786962296.794,,0,,,,-15.670,-19.720,True,0.624,-92.891,405.28,405.80
1786962296.844,,0,,,,-15.600,-19.665,True,0.626,-93.093,405.21,405.80
1786962296.919,,0,,,,-15.530,-19.609,True,0.629,-93.039,405.23,405.81
1786962297.044,,0,,,,-15.360,-19.473,True,0.634,-93.191,405.18,405.81
1786962297.169,,0,,,,-15.200,-19.345,True,0.639,-93.294,405.14,405.81
1786962297.369,,0,,,,-14.720,-18.961,True,0.654,-93.125,405.21,405.81
1786962297.469,,0,,,,-14.460,-18.753,True,0.663,-93.211,405.17,405.81
1786962297.569,,0,,,,-14.240,-18.577,True,0.670,-93.153,405.20,405.81
1786962297.669,,0,,,,-14.080,-18.449,True,0.675,-93.132,405.21,405.82
1786962297.744,,0,,,,-13.870,-18.281,True,0.682,-93.288,405.15,405.82
1786962297.819,,0,,,,-13.690,-18.137,True,0.688,-93.466,405.08,405.83
1786962297.894,,0,,,,-13.530,-18.009,True,0.693,-93.506,405.07,405.83
1786962297.969,,0,,,,-13.220,-17.761,True,0.703,-93.492,405.08,405.84
1786962298.044,,0,,,,-13.090,-17.657,True,0.707,-93.671,405.01,405.84
1786962298.119,,0,,,,-12.990,-17.577,True,0.710,-93.840,404.93,405.84
1786962298.169,,0,,,,-12.860,-17.473,True,0.715,-93.759,404.97,405.84
1786962298.269,,0,,,,-12.750,-17.385,True,0.718,-93.632,405.03,405.84
1786962298.344,,0,,,,-12.800,-17.425,True,0.716,-93.676,405.01,405.84
1786962298.444,,0,,,,-12.960,-17.553,True,0.711,-93.719,404.99,405.84
1786962298.494,,0,,,,-13.060,-17.633,True,0.708,-93.812,404.94,405.84
1786962298.594,,0,,,,-13.270,-17.801,True,0.701,-93.930,404.89,405.85
1786962298.719,,0,,,,-13.230,-17.769,True,0.702,-94.098,404.81,405.85
1786962298.794,,0,,,,-13.060,-17.633,True,0.708,-94.198,404.77,405.85
1786962298.869,,0,,,,-12.790,-17.417,True,0.717,-94.321,404.70,405.86
1786962298.944,,0,,,,-12.530,-17.210,True,0.725,-94.469,404.62,405.86
1786962298.994,,0,,,,-12.430,-17.130,True,0.729,-94.560,404.57,405.85
1786962299.069,,0,,,,-12.200,-16.946,True,0.736,-94.548,404.58,405.85
1786962299.394,,0,,,,-11.750,-16.586,True,0.751,-94.731,404.46,405.84
1786962299.494,,0,,,,-11.610,-16.474,True,0.756,-94.784,404.43,405.85
1786962299.569,,0,,,,-11.280,-16.210,True,0.766,-94.714,404.47,405.85
1786962299.644,,0,,,,-10.890,-15.874,True,0.771,-94.686,404.50,405.85
1786962299.719,,0,,,,-10.550,-15.527,True,0.757,-94.791,404.44,405.86
1786962299.794,,0,,,,-10.030,-14.996,True,0.735,-95.113,404.25,405.86
1786962299.894,,0,,,,-9.550,-14.506,True,0.715,-95.345,404.10,405.86
1786962299.969,,0,,,,-9.320,-14.272,True,0.705,-95.361,404.09,405.86
1786962300.019,,0,,,,-9.170,-14.119,True,0.699,-95.625,403.91,405.87
1786962300.119,,0,,,,-9.010,-13.955,True,0.692,-95.679,403.87,405.86
1786962300.219,,0,,,,-9.060,-14.006,True,0.695,-95.639,403.90,405.86
1786962300.294,,0,,,,-9.000,-13.945,True,0.692,-95.396,404.06,405.86
1786962300.394,,0,,,,-8.920,-13.864,True,0.689,-95.351,404.09,405.86
1786962300.494,,0,,,,-8.730,-13.670,True,0.681,-95.390,404.06,405.86
1786962300.594,,0,,,,-8.560,-13.496,True,0.674,-95.475,404.00,405.86
1786962300.744,,0,,,,-8.030,-12.955,True,0.652,-95.766,403.81,405.86
1786962300.819,,0,,,,-7.860,-12.782,True,0.645,-95.971,403.66,405.86
1786962300.969,,0,,,,-7.620,-12.537,True,0.636,-95.842,403.76,405.86
1786962301.069,,0,,,,-7.470,-12.384,True,0.629,-95.840,403.76,405.86
1786962301.144,,0,,,,-7.290,-12.200,True,0.622,-96.070,403.59,405.86
1786962301.219,,0,,,,-6.950,-11.853,True,0.609,-96.081,403.58,405.86
1786962301.269,,0,,,,-6.730,-11.629,True,0.600,-96.159,403.52,405.86
1786962301.369,,0,,,,-6.120,-11.007,True,0.576,-96.178,403.50,405.86
1786962301.494,,0,,,,-5.570,-10.445,True,0.554,-96.254,403.44,405.86
1786962301.594,,0,,,,-5.070,-9.935,True,0.535,-96.422,403.31,405.85
1786962301.669,,0,,,,-4.960,-9.823,True,0.531,-96.381,403.34,405.85
1786962301.769,,0,,,,-4.740,-9.598,True,0.522,-96.489,403.25,405.85
1786962301.994,,0,,,,-4.200,-9.047,True,0.502,-96.040,403.60,405.86
1786962302.069,,0,,,,-3.990,-8.833,True,0.494,-95.855,403.74,405.86
1786962302.419,,0,,,,-2.640,-7.456,True,0.446,-96.787,403.01,405.86
1786962302.469,,0,,,,-2.460,-7.272,True,0.440,-96.962,402.86,405.86
1786962302.544,,0,,,,-2.290,-7.099,True,0.434,-96.956,402.87,405.85
1786962302.619,,0,,,,-2.240,-7.048,True,0.432,-97.000,402.83,405.85
1786962302.719,,0,,,,-2.180,-6.986,True,0.430,-97.023,402.81,405.85
1786962302.794,,0,,,,-2.240,-7.048,True,0.432,-97.137,402.71,405.86
1786962302.869,,0,,,,-2.280,-7.088,True,0.433,-97.152,402.70,405.86
1786962302.969,,0,,,,-2.170,-6.976,True,0.430,-97.209,402.65,405.86
1786962303.069,,0,,,,-1.920,-6.721,True,0.421,-97.260,402.60,405.86
1786962303.144,,0,,,,-1.560,-6.354,True,0.410,-97.327,402.54,405.85
1786962303.219,,0,,,,-1.130,-5.862,True,0.405,-97.244,402.61,405.85
1786962303.269,,0,,,,-0.840,-5.489,True,0.410,-97.335,402.53,405.85
1786962303.369,,0,,,,-0.550,-5.115,True,0.414,-97.480,402.39,405.84
1786962303.419,,0,,,,-0.500,-5.051,True,0.415,-97.636,402.25,405.84
1786962303.569,,0,,,,-0.700,-5.308,True,0.412,-97.612,402.27,405.84
1786962303.869,,0,,,,-0.750,-5.373,True,0.411,-97.638,402.24,405.85
1786962303.944,,0,,,,-0.210,-4.678,True,0.420,-97.789,402.10,405.84
1786962304.069,,0,,,,0.750,-3.443,True,0.436,-97.955,401.93,405.84
1786962304.119,,0,,,,1.180,-2.889,True,0.443,-98.113,401.78,405.84
1786962304.194,,0,,,,1.510,-2.465,True,0.448,-98.547,401.33,405.84
1786962304.269,,0,,,,1.700,-2.220,True,0.452,-98.649,401.22,405.84
1786962304.369,,0,,,,1.740,-2.169,True,0.452,-98.863,401.00,405.84
1786962304.469,,0,,,,1.540,-2.426,True,0.449,-99.076,400.77,405.85
1786962304.544,,0,,,,1.220,-2.838,True,0.443,-99.013,400.84,405.85
1786962304.594,,0,,,,1.060,-3.044,True,0.441,-98.905,400.96,405.85
1786962304.694,,0,,,,0.930,-3.211,True,0.439,-98.729,401.15,405.85
1786962304.769,,0,,,,0.830,-3.340,True,0.437,-98.745,401.13,405.85
1786962304.844,,0,,,,0.830,-3.340,True,0.437,-98.744,401.13,405.85
1786962304.894,,0,,,,0.870,-3.288,True,0.438,-98.731,401.14,405.85
1786962305.069,,0,,,,1.140,-2.941,True,0.442,-98.843,401.02,405.84
1786962305.144,,0,,,,1.300,-2.735,True,0.445,-98.941,400.91,405.84
1786962305.244,,0,,,,1.540,-2.426,True,0.449,-99.069,400.77,405.85
1786962305.344,,0,,,,1.590,-2.362,True,0.450,-99.148,400.69,405.85
1786962305.419,,0,,,,1.590,-2.362,True,0.450,-99.235,400.59,405.85
1786962305.469,,0,,,,1.590,-2.362,True,0.450,-99.244,400.58,405.85
1786962305.544,,0,,,,1.590,-2.362,True,0.450,-99.465,400.33,405.85
1786962305.594,,0,,,,1.590,-2.362,True,0.450,-99.592,400.18,405.85
1786962305.669,,0,,,,1.590,-2.362,True,0.450,-99.764,399.98,405.85
1786962305.744,,0,,,,1.590,-2.362,True,0.450,-100.067,399.61,405.85
1786962305.819,,0,,,,1.590,-2.362,True,0.450,-100.156,399.50,405.85
1786962305.894,,0,,,,1.520,-2.452,True,0.449,-100.087,399.58,405.85
1786962305.944,,0,,,,1.730,-2.182,True,0.452,-100.121,399.54,405.85
1786962306.019,,0,,,,1.990,-1.847,True,0.457,-99.990,399.70,405.85
1786962306.119,,0,,,,2.240,-1.526,True,0.461,-100.192,399.45,405.85
1786962306.169,,0,,,,2.400,-1.320,True,0.464,-100.227,399.41,405.85
1786962306.344,,0,,,,2.490,-1.204,True,0.465,-100.570,398.97,405.86
1786962306.444,,0,,,,2.490,-1.204,True,0.465,-100.787,398.69,405.86
1786962306.519,,0,,,,2.490,-1.204,True,0.465,-100.957,398.46,405.86
1786962306.594,,0,,,,1.930,-1.924,True,0.456,-101.178,398.16,405.86
1786962306.694,,0,,,,1.820,-2.066,True,0.454,-100.944,398.48,405.86
1786962306.769,,0,,,,1.920,-1.937,True,0.455,-100.701,398.80,405.86
1786962306.869,,0,,,,2.040,-1.783,True,0.457,-100.734,398.75,405.86
1786962306.944,,0,,,,2.230,-1.538,True,0.461,-100.777,398.70,405.85
1786962307.019,,0,,,,2.480,-1.217,True,0.465,-100.912,398.52,405.86
1786962307.119,,0,,,,2.750,-0.869,True,0.470,-101.133,398.22,405.86
1786962307.194,,0,,,,2.930,-0.638,True,0.473,-101.282,398.02,405.86
1786962307.294,,0,,,,3.060,-0.470,True,0.475,-101.516,397.70,405.87
1786962307.394,,0,,,,3.090,-0.432,True,0.476,-101.692,397.45,405.87
1786962307.469,,0,,,,3.070,-0.458,True,0.475,-101.637,397.53,405.87
1786962307.544,,0,,,,3.030,-0.509,True,0.475,-101.625,397.54,405.87
1786962307.594,,0,,,,3.030,-0.509,True,0.475,-101.607,397.57,405.87
1786962307.644,,0,,,,3.010,-0.535,True,0.474,-101.559,397.64,405.87
1786962307.719,,0,,,,2.980,-0.573,True,0.474,-101.520,397.69,405.87
1786962307.844,,0,,,,2.890,-0.689,True,0.472,-101.573,397.62,405.87
1786962307.919,,0,,,,2.830,-0.766,True,0.471,-101.558,397.64,405.87
1786962307.969,,0,,,,2.760,-0.856,True,0.470,-101.576,397.61,405.87
1786962308.069,,0,,,,2.570,-1.101,True,0.467,-101.595,397.59,405.87
1786962308.144,,0,,,,2.400,-1.320,True,0.464,-101.663,397.49,405.87
1786962308.219,,0,,,,2.320,-1.423,True,0.462,-101.564,397.64,405.87
1786962308.294,,0,,,,2.350,-1.384,True,0.463,-101.671,397.48,405.88
1786962308.444,,0,,,,2.540,-1.140,True,0.466,-101.605,397.58,405.88
1786962308.519,,0,,,,2.610,-1.049,True,0.467,-101.617,397.56,405.88
1786962308.594,,0,,,,2.770,-0.844,True,0.470,-101.646,397.52,405.88
1786962308.694,,0,,,,2.850,-0.741,True,0.471,-101.779,397.33,405.88
1786962308.769,,0,,,,2.990,-0.561,True,0.474,-101.862,397.21,405.88
1786962308.869,,0,,,,3.010,-0.535,True,0.474,-101.961,397.07,405.88
1786962308.944,,0,,,,2.970,-0.586,True,0.474,-102.118,396.84,405.89
1786962309.019,,0,,,,2.870,-0.715,True,0.472,-102.156,396.79,405.89
1786962309.094,,0,,,,2.730,-0.895,True,0.469,-102.116,396.85,405.89
1786962309.144,,0,,,,2.650,-0.998,True,0.468,-102.101,396.87,405.89
1786962309.219,,0,,,,2.530,-1.152,True,0.466,-102.086,396.89,405.89
1786962309.319,,0,,,,2.480,-1.217,True,0.465,-102.009,397.01,405.89
1786962309.469,,0,,,,2.540,-1.140,True,0.466,-102.079,396.90,405.89
1786962309.569,,0,,,,2.580,-1.088,True,0.467,-102.260,396.63,405.89
1786962309.644,,0,,,,2.580,-1.088,True,0.467,-102.355,396.49,405.89
1786962309.744,,0,,,,2.580,-1.088,True,0.467,-102.477,396.31,405.90
1786962309.794,,0,,,,2.500,-1.191,True,0.465,-102.570,396.17,405.90
1786962309.869,,0,,,,2.410,-1.307,True,0.464,-102.576,396.16,405.90
1786962309.944,,0,,,,2.320,-1.423,True,0.462,-102.577,396.16,405.90
1786962309.994,,0,,,,2.200,-1.577,True,0.460,-102.666,396.03,405.90
1786962310.069,,0,,,,2.150,-1.641,True,0.459,-102.706,395.97,405.91
1786962310.144,,0,,,,2.080,-1.731,True,0.458,-102.764,395.88,405.91
1786962310.219,,0,,,,2.050,-1.770,True,0.458,-102.764,395.88,405.91
1786962310.294,,0,,,,2.030,-1.796,True,0.457,-102.763,395.88,405.91
1786962310.344,,0,,,,2.050,-1.770,True,0.458,-102.821,395.79,405.91
1786962310.419,,0,,,,2.050,-1.770,True,0.458,-102.884,395.69,405.91
1786962310.519,,0,,,,2.070,-1.744,True,0.458,-102.935,395.61,405.91
1786962310.569,,0,,,,2.070,-1.744,True,0.458,-102.923,395.63,405.91
1786962310.644,,0,,,,2.080,-1.731,True,0.458,-102.890,395.68,405.91
1786962310.719,,0,,,,2.050,-1.770,True,0.458,-102.861,395.73,405.91
1786962310.794,,0,,,,1.940,-1.912,True,0.456,-102.839,395.76,405.91
1786962310.844,,0,,,,1.930,-1.924,True,0.456,-102.792,395.84,405.91
1786962310.894,,0,,,,1.780,-2.117,True,0.453,-102.812,395.81,405.91
1786962310.969,,0,,,,1.640,-2.298,True,0.451,-102.807,395.81,405.91
1786962311.019,,0,,,,1.530,-2.439,True,0.449,-102.814,395.81,405.92
1786962311.144,,0,,,,1.540,-2.426,True,0.449,-102.884,395.70,405.92
1786962311.244,,0,,,,1.710,-2.207,True,0.452,-102.922,395.65,405.93
1786962311.394,,0,,,,2.010,-1.821,True,0.457,-103.106,395.36,405.93
1786962311.444,,0,,,,2.140,-1.654,True,0.459,-103.069,395.42,405.93
1786962311.544,,0,,,,2.170,-1.616,True,0.460,-103.063,395.43,405.93
1786962311.619,,0,,,,2.050,-1.770,True,0.458,-103.136,395.31,405.93
1786962311.744,,0,,,,1.800,-2.092,True,0.453,-103.061,395.43,405.93
1786962311.793,,0,,,,1.580,-2.375,True,0.450,-103.024,395.49,405.94
1786962311.943,,0,,,,1.300,-2.735,True,0.445,-102.967,395.59,405.94
1786962312.069,,0,,,,1.260,-2.786,True,0.444,-102.948,395.63,405.95
1786962312.169,,0,,,,1.220,-2.838,True,0.443,-103.045,395.47,405.95
1786962312.243,,0,,,,1.180,-2.889,True,0.443,-103.091,395.41,405.96
1786962312.319,,0,,,,1.100,-2.992,True,0.441,-103.096,395.40,405.96
1786962312.369,,0,,,,1.070,-3.031,True,0.441,-103.085,395.42,405.96
1786962312.468,,0,,,,0.890,-3.263,True,0.438,-103.019,395.53,405.96
1786962312.543,,0,,,,0.740,-3.456,True,0.435,-102.922,395.68,405.96
1786962312.618,,0,,,,0.560,-3.687,True,0.432,-102.833,395.82,405.96
1786962312.668,,0,,,,0.450,-3.829,True,0.431,-102.706,396.02,405.96
1786962312.743,,0,,,,0.340,-3.970,True,0.429,-102.605,396.18,405.96
1786962312.893,,0,,,,0.320,-3.996,True,0.428,-102.618,396.16,405.96
1786962312.968,,0,,,,0.340,-3.970,True,0.429,-102.698,396.04,405.96
1786962313.044,,0,,,,0.370,-3.932,True,0.429,-102.906,395.71,405.97
1786962313.143,,0,,,,0.390,-3.906,True,0.430,-103.076,395.45,405.98
1786962313.243,,0,,,,0.390,-3.906,True,0.430,-103.171,395.30,405.98
1786962313.318,,0,,,,0.390,-3.906,True,0.430,-103.294,395.10,405.98
1786962313.368,,0,,,,0.420,-3.867,True,0.430,-103.286,395.11,405.98
1786962313.443,,0,,,,0.450,-3.829,True,0.431,-103.284,395.12,405.98
1786962313.518,,0,,,,0.620,-3.610,True,0.433,-103.245,395.18,405.98
1786962313.593,,0,,,,0.740,-3.456,True,0.435,-103.291,395.10,405.98
1786962313.693,,0,,,,0.860,-3.301,True,0.437,-103.352,395.00,405.98
1786962313.768,,0,,,,0.930,-3.211,True,0.439,-103.322,395.05,405.98
1786962313.818,,0,,,,0.910,-3.237,True,0.438,-103.394,394.94,405.98
1786962313.943,,0,,,,0.720,-3.481,True,0.435,-103.494,394.78,405.99
1786962314.018,,0,,,,0.530,-3.726,True,0.432,-103.507,394.77,405.99
1786962314.093,,0,,,,0.410,-3.880,True,0.430,-103.455,394.86,406.00
1786962314.168,,0,,,,0.350,-3.957,True,0.429,-103.427,394.91,406.00
1786962314.268,,0,,,,0.500,-3.764,True,0.431,-103.425,394.91,406.01
1786962314.318,,0,,,,0.570,-3.674,True,0.433,-103.390,394.97,406.00
1786962314.418,,0,,,,0.690,-3.520,True,0.435,-103.317,395.08,406.00
1786962314.468,,0,,,,0.720,-3.481,True,0.435,-103.270,395.16,406.00
1786962314.568,,0,,,,0.610,-3.623,True,0.433,-103.165,395.33,406.00
1786962314.643,,0,,,,0.510,-3.752,True,0.432,-103.050,395.51,406.00
1786962314.693,,0,,,,0.350,-3.957,True,0.429,-103.011,395.57,406.00
1786962314.768,,0,,,,0.080,-4.305,True,0.425,-102.884,395.78,406.00
1786962314.843,,0,,,,-0.110,-4.549,True,0.421,-102.761,395.97,406.00
1786962314.918,,0,,,,-0.170,-4.626,True,0.420,-102.688,396.09,406.00
1786962314.993,,0,,,,-0.160,-4.614,True,0.421,-102.752,395.99,406.00
1786962315.093,,0,,,,0.200,-4.150,True,0.426,-102.758,395.98,406.01
1786962315.168,,0,,,,0.390,-3.906,True,0.430,-102.872,395.80,406.01
1786962315.268,,0,,,,0.760,-3.430,True,0.436,-102.960,395.67,406.01
1786962315.343,,0,,,,0.950,-3.185,True,0.439,-103.100,395.44,406.01
1786962315.393,,0,,,,1.000,-3.121,True,0.440,-103.150,395.36,406.01
1786962315.468,,0,,,,1.020,-3.095,True,0.440,-103.157,395.35,406.01
1786962315.518,,0,,,,0.990,-3.134,True,0.440,-103.272,395.17,406.01
1786962315.618,,0,,,,0.800,-3.378,True,0.436,-103.365,395.02,406.02
1786962315.668,,0,,,,0.640,-3.584,True,0.434,-103.295,395.14,406.02
1786962315.743,,0,,,,0.520,-3.739,True,0.432,-103.291,395.15,406.02
1786962315.868,,0,,,,0.390,-3.906,True,0.430,-103.215,395.27,406.02
1786962315.918,,0,,,,0.440,-3.842,True,0.430,-103.179,395.33,406.02
1786962315.993,,0,,,,0.550,-3.700,True,0.432,-103.144,395.39,406.02
1786962316.043,,0,,,,0.700,-3.507,True,0.435,-103.192,395.31,406.02
1786962316.143,,0,,,,0.880,-3.275,True,0.438,-103.168,395.35,406.02
1786962316.218,,0,,,,1.040,-3.070,True,0.440,-103.093,395.46,406.02
1786962316.293,,0,,,,1.020,-3.095,True,0.440,-103.180,395.32,406.02
1786962316.368,,0,,,,0.860,-3.301,True,0.437,-103.095,395.46,406.02
1786962316.468,,0,,,,0.620,-3.610,True,0.433,-103.152,395.37,406.02
1786962316.543,,0,,,,0.420,-3.867,True,0.430,-103.277,395.17,406.02
1786962316.618,,0,,,,0.280,-4.047,True,0.428,-103.139,395.40,406.03
1786962316.743,,0,,,,0.380,-3.919,True,0.429,-103.160,395.37,406.03
1786962316.843,,0,,,,0.800,-3.378,True,0.436,-103.302,395.14,406.03
1786962316.918,,0,,,,0.980,-3.147,True,0.439,-103.365,395.04,406.03
1786962316.993,,0,,,,1.240,-2.812,True,0.444,-103.485,394.84,406.03
1786962317.168,,0,,,,1.060,-3.044,True,0.441,-103.429,394.93,406.04
1786962317.268,,0,,,,0.810,-3.365,True,0.437,-103.286,395.17,406.04
1786962317.368,,0,,,,0.630,-3.597,True,0.434,-103.181,395.34,406.04
1786962317.443,,0,,,,0.590,-3.649,True,0.433,-103.168,395.37,406.04
1786962317.493,,0,,,,0.670,-3.546,True,0.434,-103.148,395.40,406.05
1786962317.593,,0,,,,0.920,-3.224,True,0.438,-103.285,395.18,406.05
1786962317.718,,0,,,,1.210,-2.851,True,0.443,-103.509,394.81,406.05
1786962317.768,,0,,,,1.210,-2.851,True,0.443,-103.535,394.77,406.05
1786962317.868,,0,,,,1.130,-2.954,True,0.442,-103.712,394.48,406.05
1786962317.918,,0,,,,0.990,-3.134,True,0.440,-103.749,394.42,406.05
1786962318.068,,0,,,,0.590,-3.649,True,0.433,-103.572,394.71,406.05
1786962318.368,,0,,,,0.860,-3.301,True,0.437,-103.417,394.98,406.06
1786962318.443,,0,,,,1.110,-2.979,True,0.442,-103.594,394.68,406.06
1786962318.543,,0,,,,1.270,-2.774,True,0.444,-103.693,394.52,406.06
1786962318.593,,0,,,,1.240,-2.812,True,0.444,-103.979,394.04,406.06
1786962318.643,,0,,,,1.150,-2.928,True,0.442,-103.842,394.27,406.06
1786962318.743,,0,,,,0.940,-3.198,True,0.439,-103.775,394.39,406.07
1786962318.868,,0,,,,0.620,-3.610,True,0.433,-103.661,394.58,406.07
1786962318.943,,0,,,,0.570,-3.674,True,0.433,-103.516,394.82,406.07
1786962319.018,,0,,,,0.580,-3.661,True,0.433,-103.383,395.04,406.07
1786962319.068,,0,,,,0.730,-3.468,True,0.435,-103.412,394.99,406.07
1786962319.143,,0,,,,0.890,-3.263,True,0.438,-103.378,395.05,406.07
1786962319.243,,0,,,,1.180,-2.889,True,0.443,-103.550,394.76,406.06
1786962319.393,,0,,,,1.420,-2.581,True,0.447,-103.782,394.38,406.07
1786962319.468,,0,,,,1.460,-2.529,True,0.447,-103.855,394.26,406.07
1786962319.568,,0,,,,1.370,-2.645,True,0.446,-103.943,394.11,406.08
1786962319.643,,0,,,,1.190,-2.877,True,0.443,-104.053,393.93,406.09
1786962319.743,,0,,,,0.870,-3.288,True,0.438,-103.969,394.08,406.09
1786962319.793,,0,,,,0.720,-3.481,True,0.435,-103.846,394.29,406.09
1786962319.868,,0,,,,0.510,-3.752,True,0.432,-103.803,394.37,406.10
1786962319.918,,0,,,,0.410,-3.880,True,0.430,-103.765,394.43,406.10
1786962319.968,,0,,,,0.430,-3.854,True,0.430,-103.781,394.41,406.10
1786962320.068,,0,,,,0.460,-3.816,True,0.431,-103.679,394.58,406.10
1786962320.143,,0,,,,0.540,-3.713,True,0.432,-103.637,394.65,406.09
1786962320.218,,0,,,,0.610,-3.623,True,0.433,-103.586,394.73,406.09
1786962320.318,,0,,,,0.770,-3.417,True,0.436,-103.461,394.94,406.09
1786962320.393,,0,,,,0.770,-3.417,True,0.436,-103.591,394.72,406.09
1786962320.468,,0,,,,0.650,-3.571,True,0.434,-103.555,394.78,406.09
1786962320.568,,0,,,,0.430,-3.854,True,0.430,-103.564,394.77,406.10
1786962320.668,,0,,,,0.240,-4.099,True,0.427,-103.483,394.91,406.10
1786962320.718,,0,,,,0.130,-4.240,True,0.425,-103.456,394.96,406.10
1786962320.843,,0,,,,0.080,-4.305,True,0.425,-103.515,394.86,406.11
1786962320.943,,0,,,,0.220,-4.125,True,0.427,-103.512,394.87,406.11
1786962320.993,,0,,,,0.330,-3.983,True,0.429,-103.492,394.90,406.11
1786962321.143,,0,,,,0.540,-3.713,True,0.432,-103.472,394.93,406.10
1786962321.193,,0,,,,0.630,-3.597,True,0.434,-103.388,395.06,406.10
1786962321.293,,0,,,,0.780,-3.404,True,0.436,-103.363,395.10,406.10
1786962321.393,,0,,,,0.870,-3.288,True,0.438,-103.482,394.91,406.10
1786962321.468,,0,,,,0.940,-3.198,True,0.439,-103.537,394.81,406.10
1786962321.543,,0,,,,1.050,-3.057,True,0.441,-103.661,394.61,406.10
1786962321.618,,0,,,,1.130,-2.954,True,0.442,-103.773,394.43,406.10
1786962321.693,,0,,,,1.140,-2.941,True,0.442,-103.973,394.09,406.11
1786962321.768,,0,,,,1.160,-2.915,True,0.442,-104.024,394.00,406.11
1786962321.818,,0,,,,1.160,-2.915,True,0.442,-104.132,393.82,406.11
1786962321.893,,0,,,,1.120,-2.967,True,0.442,-104.206,393.70,406.11
1786962321.943,,0,,,,1.090,-3.005,True,0.441,-104.189,393.73,406.12
1786962322.068,,0,,,,1.020,-3.095,True,0.440,-104.119,393.85,406.12
1786962322.168,,0,,,,0.960,-3.172,True,0.439,-103.980,394.09,406.12
1786962322.243,,0,,,,0.960,-3.172,True,0.439,-103.873,394.27,406.12
1786962322.293,,0,,,,0.970,-3.160,True,0.439,-103.758,394.46,406.11
1786962322.393,,0,,,,1.000,-3.121,True,0.440,-103.629,394.68,406.11
1786962322.468,,0,,,,1.050,-3.057,True,0.441,-103.656,394.63,406.11
1786962322.568,,0,,,,0.940,-3.198,True,0.439,-103.603,394.72,406.11
1786962322.643,,0,,,,0.860,-3.301,True,0.437,-103.576,394.76,406.11
1786962322.718,,0,,,,0.780,-3.404,True,0.436,-103.601,394.72,406.11
1786962322.793,,0,,,,0.610,-3.623,True,0.433,-103.595,394.73,406.11
1786962322.868,,0,,,,0.540,-3.713,True,0.432,-103.556,394.79,406.11
1786962322.943,,0,,,,0.490,-3.777,True,0.431,-103.463,394.95,406.11
1786962323.018,,0,,,,0.560,-3.687,True,0.432,-103.415,395.02,406.10
1786962323.118,,0,,,,0.730,-3.468,True,0.435,-103.445,394.97,406.10
1786962323.168,,0,,,,0.920,-3.224,True,0.438,-103.534,394.83,406.10
1786962323.268,,0,,,,1.230,-2.825,True,0.444,-103.582,394.75,406.10
1786962323.343,,0,,,,1.480,-2.503,True,0.448,-103.719,394.52,406.11
1786962323.418,,0,,,,1.590,-2.362,True,0.450,-103.779,394.42,406.11
1786962323.468,,0,,,,1.670,-2.259,True,0.451,-103.780,394.42,406.11
1786962323.543,,0,,,,1.670,-2.259,True,0.451,-103.880,394.25,406.11
1786962323.618,,0,,,,1.690,-2.233,True,0.451,-103.973,394.09,406.11
1786962323.668,,0,,,,1.700,-2.220,True,0.452,-104.050,393.96,406.11
1786962323.793,,0,,,,1.790,-2.105,True,0.453,-104.245,393.63,406.12
1786962323.868,,0,,,,1.840,-2.040,True,0.454,-104.309,393.52,406.12
1786962323.968,,0,,,,1.960,-1.886,True,0.456,-104.445,393.28,406.12
1786962324.068,,0,,,,1.990,-1.847,True,0.457,-104.492,393.20,406.12
1786962324.143,,0,,,,1.950,-1.899,True,0.456,-104.487,393.21,406.12
1786962324.243,,0,,,,1.890,-1.976,True,0.455,-104.394,393.37,406.12
1786962324.343,,0,,,,1.690,-2.233,True,0.451,-104.343,393.46,406.12
1786962324.393,,0,,,,1.510,-2.465,True,0.448,-104.187,393.74,406.12
1786962324.468,,0,,,,1.360,-2.658,True,0.446,-103.995,394.07,406.12
1786962324.543,,0,,,,1.280,-2.761,True,0.444,-103.926,394.19,406.12
1786962324.618,,0,,,,1.140,-2.941,True,0.442,-103.897,394.24,406.12
1786962324.693,,0,,,,1.050,-3.057,True,0.441,-103.826,394.36,406.12
1786962324.743,,0,,,,0.980,-3.147,True,0.439,-103.710,394.55,406.12
