t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962109.600,,0,,,,-0.200,-4.665,True,0.420,-97.485,403.67,407.14
1786962109.675,,0,,,,-0.350,-4.858,True,0.418,-97.521,403.64,407.14
1786962109.775,,0,,,,-0.590,-5.167,True,0.414,-97.572,403.59,407.14
1786962109.850,,0,,,,-0.670,-5.270,True,0.412,-97.663,403.51,407.15
1786962109.950,,0,,,,-0.790,-5.424,True,0.411,-97.721,403.46,407.15
1786962110.025,,0,,,,-0.800,-5.437,True,0.410,-97.818,403.37,407.16
1786962110.100,,0,,,,-0.750,-5.373,True,0.411,-97.909,403.29,407.16
1786962110.200,,0,,,,-0.710,-5.321,True,0.412,-98.113,403.10,407.17
1786962110.250,,0,,,,-0.700,-5.308,True,0.412,-98.221,402.99,407.17
1786962110.325,,0,,,,-0.630,-5.218,True,0.413,-98.356,402.86,407.18
1786962110.425,,0,,,,-0.600,-5.180,True,0.414,-98.489,402.72,407.19
1786962110.525,,0,,,,-0.560,-5.128,True,0.414,-98.617,402.60,407.19
1786962110.600,,0,,,,-0.560,-5.128,True,0.414,-98.684,402.53,407.20
1786962110.700,,0,,,,-0.470,-5.012,True,0.416,-98.711,402.51,407.21
1786962110.775,,0,,,,-0.430,-4.961,True,0.416,-98.771,402.45,407.21
1786962110.875,,0,,,,-0.280,-4.768,True,0.419,-98.777,402.44,407.21
1786962110.925,,0,,,,-0.240,-4.717,True,0.419,-98.784,402.44,407.22
1786962111.000,,0,,,,-0.180,-4.639,True,0.420,-98.795,402.43,407.22
1786962111.075,,0,,,,-0.090,-4.524,True,0.422,-98.816,402.41,407.22
1786962111.175,,0,,,,-0.030,-4.446,True,0.423,-98.928,402.30,407.23
1786962111.250,,0,,,,-0.010,-4.421,True,0.423,-98.991,402.24,407.24
1786962111.325,,0,,,,-0.050,-4.472,True,0.422,-99.021,402.21,407.25
1786962111.450,,0,,,,-0.190,-4.652,True,0.420,-99.042,402.19,407.25
1786962111.525,,0,,,,-0.290,-4.781,True,0.419,-99.048,402.19,407.26
1786962111.600,,0,,,,-0.520,-5.077,True,0.415,-99.080,402.16,407.26
1786962111.675,,0,,,,-0.670,-5.270,True,0.412,-99.001,402.25,407.27
1786962111.775,,0,,,,-0.750,-5.373,True,0.411,-99.016,402.24,407.27
1786962111.850,,0,,,,-0.750,-5.373,True,0.411,-99.052,402.20,407.28
1786962111.975,,0,,,,-0.720,-5.334,True,0.412,-99.150,402.10,407.28
1786962112.050,,0,,,,-0.620,-5.205,True,0.413,-99.217,402.03,407.29
1786962112.125,,0,,,,-0.570,-5.141,True,0.414,-99.302,401.94,407.29
1786962112.200,,0,,,,-0.510,-5.064,True,0.415,-99.388,401.85,407.30
1786962112.275,,0,,,,-0.450,-4.987,True,0.416,-99.433,401.80,407.30
1786962112.350,,0,,,,-0.420,-4.948,True,0.416,-99.495,401.73,407.31
1786962112.450,,0,,,,-0.350,-4.858,True,0.418,-99.532,401.69,407.32
1786962112.525,,0,,,,-0.230,-4.704,True,0.420,-99.533,401.69,407.32
1786962112.600,,0,,,,-0.160,-4.614,True,0.421,-99.548,401.68,407.32
1786962112.650,,0,,,,-0.010,-4.421,True,0.423,-99.580,401.65,407.33
1786962112.750,,0,,,,0.060,-4.331,True,0.424,-99.674,401.54,407.33
1786962112.825,,0,,,,0.110,-4.266,True,0.425,-99.696,401.52,407.34
1786962112.925,,0,,,,0.160,-4.202,True,0.426,-99.794,401.41,407.35
1786962113.000,,0,,,,0.120,-4.253,True,0.425,-99.980,401.19,407.36
1786962113.075,,0,,,,0.060,-4.331,True,0.424,-100.101,401.05,407.36
1786962113.175,,0,,,,0.010,-4.395,True,0.423,-100.151,401.00,407.37
1786962113.250,,0,,,,-0.050,-4.472,True,0.422,-100.180,400.96,407.38
1786962113.325,,0,,,,-0.090,-4.524,True,0.422,-100.202,400.94,407.38
1786962113.450,,0,,,,-0.080,-4.511,True,0.422,-100.173,400.98,407.39
1786962113.500,,0,,,,-0.080,-4.511,True,0.422,-100.105,401.07,407.39
1786962113.600,,0,,,,-0.090,-4.524,True,0.422,-100.055,401.13,407.39
1786962113.675,,0,,,,-0.110,-4.549,True,0.421,-100.038,401.16,407.39
1786962113.750,,0,,,,-0.190,-4.652,True,0.420,-100.027,401.17,407.39
1786962113.825,,0,,,,-0.230,-4.704,True,0.420,-100.050,401.15,407.40
1786962113.900,,0,,,,-0.270,-4.755,True,0.419,-100.074,401.13,407.41
1786962113.975,,0,,,,-0.280,-4.768,True,0.419,-100.209,400.96,407.41
1786962114.050,,0,,,,-0.260,-4.742,True,0.419,-100.314,400.83,407.42
1786962114.125,,0,,,,-0.230,-4.704,True,0.420,-100.327,400.82,407.42
1786962114.200,,0,,,,-0.150,-4.601,True,0.421,-100.379,400.76,407.42
1786962114.275,,0,,,,-0.050,-4.472,True,0.422,-100.445,400.68,407.43
1786962114.325,,0,,,,0.000,-4.408,True,0.423,-100.498,400.61,407.43
1786962114.450,,0,,,,0.130,-4.240,True,0.425,-100.538,400.56,407.44
1786962114.525,,0,,,,0.210,-4.138,True,0.427,-100.603,400.48,407.44
1786962114.600,,0,,,,0.300,-4.022,True,0.428,-100.623,400.46,407.45
1786962114.650,,0,,,,0.420,-3.867,True,0.430,-100.699,400.37,407.45
1786962114.725,,0,,,,0.540,-3.713,True,0.432,-100.743,400.31,407.45
1786962114.825,,0,,,,0.730,-3.468,True,0.435,-100.804,400.24,407.46
1786962114.900,,0,,,,0.800,-3.378,True,0.436,-100.930,400.08,407.47
1786962114.950,,0,,,,0.860,-3.301,True,0.437,-100.951,400.05,407.47
1786962115.025,,0,,,,0.820,-3.353,True,0.437,-101.061,399.91,407.47
1786962115.150,,0,,,,0.650,-3.571,True,0.434,-101.107,399.85,407.48
1786962115.200,,0,,,,0.510,-3.752,True,0.432,-101.086,399.89,407.49
1786962115.325,,0,,,,0.190,-4.163,True,0.426,-101.041,399.95,407.49
1786962115.375,,0,,,,0.080,-4.305,True,0.425,-101.179,399.76,407.50
1786962115.450,,0,,,,-0.010,-4.421,True,0.423,-101.138,399.82,407.50
1786962115.525,,0,,,,-0.030,-4.446,True,0.423,-101.123,399.84,407.50
1786962115.600,,0,,,,0.000,-4.408,True,0.423,-101.210,399.73,407.50
1786962115.725,,0,,,,0.230,-4.112,True,0.427,-101.104,399.88,407.50
1786962115.775,,0,,,,0.340,-3.970,True,0.429,-101.213,399.73,407.51
1786962115.850,,0,,,,0.410,-3.880,True,0.430,-101.265,399.66,407.51
1786962115.950,,0,,,,0.410,-3.880,True,0.430,-101.389,399.50,407.52
1786962116.000,,0,,,,0.420,-3.867,True,0.430,-101.614,399.18,407.53
1786962116.100,,0,,,,0.310,-4.009,True,0.428,-101.790,398.94,407.53
1786962116.175,,0,,,,0.220,-4.125,True,0.427,-101.827,398.88,407.54
1786962116.225,,0,,,,0.190,-4.163,True,0.426,-101.810,398.91,407.54
1786962116.300,,0,,,,0.120,-4.253,True,0.425,-101.869,398.83,407.54
1786962116.350,,0,,,,0.050,-4.343,True,0.424,-101.914,398.77,407.55
1786962116.450,,0,,,,0.080,-4.305,True,0.425,-101.875,398.83,407.55
1786962116.525,,0,,,,0.110,-4.266,True,0.425,-101.832,398.89,407.55
1786962116.600,,0,,,,0.210,-4.138,True,0.427,-101.875,398.83,407.55
1786962116.675,,0,,,,0.290,-4.035,True,0.428,-101.955,398.71,407.55
1786962116.750,,0,,,,0.400,-3.893,True,0.430,-102.024,398.62,407.56
1786962116.850,,0,,,,0.520,-3.739,True,0.432,-102.078,398.54,407.57
1786962116.950,,0,,,,0.640,-3.584,True,0.434,-102.211,398.35,407.57
1786962117.025,,0,,,,0.650,-3.571,True,0.434,-102.418,398.04,407.58
1786962117.100,,0,,,,0.650,-3.571,True,0.434,-102.543,397.86,407.59
1786962117.175,,0,,,,0.570,-3.674,True,0.433,-102.595,397.78,407.59
1786962117.225,,0,,,,0.500,-3.764,True,0.431,-102.660,397.69,407.60
1786962117.350,,0,,,,0.380,-3.919,True,0.429,-102.733,397.58,407.61
1786962117.425,,0,,,,0.350,-3.957,True,0.429,-102.758,397.55,407.61
1786962117.500,,0,,,,0.400,-3.893,True,0.430,-102.724,397.60,407.61
1786962117.575,,0,,,,0.480,-3.790,True,0.431,-102.820,397.45,407.62
1786962117.700,,0,,,,0.580,-3.661,True,0.433,-102.895,397.34,407.62
1786962117.750,,0,,,,0.540,-3.713,True,0.432,-102.947,397.26,407.62
1786962117.825,,0,,,,0.370,-3.932,True,0.429,-103.048,397.10,407.63
1786962117.875,,0,,,,0.130,-4.240,True,0.425,-103.108,397.01,407.63
1786962117.950,,0,,,,-0.230,-4.704,True,0.420,-103.122,396.99,407.64
1786962118.025,,0,,,,-0.440,-4.974,True,0.416,-103.166,396.93,407.64
1786962118.125,,0,,,,-0.680,-5.283,True,0.412,-103.097,397.04,407.65
1786962118.225,,0,,,,-0.570,-5.141,True,0.414,-103.018,397.18,407.65
1786962118.275,,0,,,,-0.350,-4.858,True,0.418,-103.192,396.90,407.66
1786962118.350,,0,,,,0.000,-4.408,True,0.423,-103.236,396.83,407.66
1786962118.425,,0,,,,0.320,-3.996,True,0.428,-103.254,396.81,407.66
1786962118.500,,0,,,,0.470,-3.803,True,0.431,-103.400,396.57,407.67
1786962118.550,,0,,,,0.570,-3.674,True,0.433,-103.425,396.53,407.67
1786962118.650,,0,,,,0.540,-3.713,True,0.432,-103.559,396.31,407.68
1786962118.725,,0,,,,0.400,-3.893,True,0.430,-103.696,396.09,407.68
1786962118.825,,0,,,,0.080,-4.305,True,0.425,-103.657,396.16,407.68
1786962118.900,,0,,,,-0.090,-4.524,True,0.422,-103.609,396.24,407.69
1786962118.975,,0,,,,-0.230,-4.704,True,0.420,-103.592,396.27,407.69
1786962119.050,,0,,,,-0.120,-4.562,True,0.421,-103.565,396.32,407.69
1786962119.125,,0,,,,0.020,-4.382,True,0.424,-103.452,396.51,407.70
1786962119.175,,0,,,,0.250,-4.086,True,0.427,-103.442,396.53,407.70
1786962119.275,,0,,,,0.680,-3.533,True,0.434,-103.490,396.45,407.70
1786962119.375,,0,,,,0.990,-3.134,True,0.440,-103.686,396.13,407.71
1786962119.450,,0,,,,1.130,-2.954,True,0.442,-103.898,395.78,407.72
1786962119.550,,0,,,,1.100,-2.992,True,0.441,-104.035,395.56,407.73
1786962119.600,,0,,,,0.990,-3.134,True,0.440,-104.237,395.21,407.74
1786962119.675,,0,,,,0.690,-3.520,True,0.435,-104.589,394.59,407.74
1786962119.750,,0,,,,0.360,-3.945,True,0.429,-104.255,395.19,407.75
1786962119.800,,0,,,,0.230,-4.112,True,0.427,-104.085,395.50,407.75
1786962119.875,,0,,,,-0.030,-4.446,True,0.423,-104.060,395.54,407.76
1786962119.950,,0,,,,-0.170,-4.626,True,0.420,-103.973,395.69,407.76
1786962120.050,,0,,,,-0.230,-4.704,True,0.420,-103.872,395.87,407.76
1786962120.125,,0,,,,-0.190,-4.652,True,0.420,-104.255,395.20,407.76
1786962120.200,,0,,,,-0.070,-4.498,True,0.422,-103.927,395.77,407.76
1786962120.275,,0,,,,0.040,-4.356,True,0.424,-103.872,395.87,407.76
1786962120.375,,0,,,,0.150,-4.215,True,0.426,-104.440,394.88,407.77
1786962120.450,,0,,,,0.190,-4.163,True,0.426,-104.212,395.29,407.77
1786962120.525,,0,,,,0.170,-4.189,True,0.426,-104.228,395.27,407.78
1786962120.600,,0,,,,0.040,-4.356,True,0.424,-104.252,395.24,407.79
1786962120.775,,0,,,,-0.160,-4.614,True,0.421,-104.919,394.05,407.80
1786962120.850,,0,,,,-0.260,-4.742,True,0.419,-105.257,393.44,407.81
1786962121.025,,0,,,,-0.140,-4.588,True,0.421,-105.517,392.95,407.82
1786962121.050,,0,,,,-0.050,-4.472,True,0.422,-105.735,392.54,407.82
1786962121.125,,0,,,,0.020,-4.382,True,0.424,-105.812,392.40,407.83
1786962121.225,,0,,,,0.200,-4.150,True,0.426,-105.892,392.24,407.83
1786962121.275,,0,,,,0.230,-4.112,True,0.427,-105.877,392.27,407.83
1786962121.325,,0,,,,0.240,-4.099,True,0.427,-106.017,392.00,407.84
1786962121.425,,0,,,,0.190,-4.163,True,0.426,-106.083,391.88,407.84
1786962121.500,,0,,,,0.060,-4.331,True,0.424,-106.132,391.78,407.84
1786962121.600,,0,,,,-0.140,-4.588,True,0.421,-106.115,391.82,407.85
1786962121.750,,0,,,,-0.420,-4.948,True,0.416,-106.043,391.97,407.85
1786962121.825,,0,,,,-0.460,-5.000,True,0.416,-106.093,391.87,407.86
1786962121.950,,0,,,,-0.300,-4.794,True,0.418,-106.144,391.78,407.86
1786962122.025,,0,,,,-0.140,-4.588,True,0.421,-106.237,391.60,407.87
1786962122.125,,0,,,,-0.010,-4.421,True,0.423,-106.415,391.25,407.87
1786962122.200,,0,,,,0.080,-4.305,True,0.425,-106.542,391.00,407.88
1786962122.250,,0,,,,0.100,-4.279,True,0.425,-106.577,390.93,407.88
1786962122.325,,0,,,,0.040,-4.356,True,0.424,-106.716,390.65,407.89
1786962122.400,,0,,,,-0.070,-4.498,True,0.422,-106.820,390.45,407.90
1786962122.450,,0,,,,-0.240,-4.717,True,0.419,-106.814,390.46,407.90
1786962122.600,,0,,,,-0.540,-5.103,True,0.415,-106.776,390.55,407.91
1786962122.675,,0,,,,-0.610,-5.193,True,0.413,-106.795,390.51,407.91
1786962122.750,,0,,,,-0.650,-5.244,True,0.413,-106.878,390.35,407.92
1786962122.825,,0,,,,-0.670,-5.270,True,0.412,-106.886,390.34,407.93
1786962122.900,,0,,,,-0.650,-5.244,True,0.413,-106.874,390.37,407.93
1786962123.000,,0,,,,-0.640,-5.231,True,0.413,-106.989,390.14,407.94
1786962123.050,,0,,,,-0.640,-5.231,True,0.413,-107.073,389.96,407.94
1786962123.125,,0,,,,-0.660,-5.257,True,0.413,-107.153,389.80,407.94
1786962123.200,,0,,,,-0.760,-5.386,True,0.411,-107.293,389.51,407.95
1786962123.250,,0,,,,-0.890,-5.553,True,0.409,-107.277,389.55,407.95
1786962123.325,,0,,,,-0.980,-5.669,True,0.408,-107.340,389.42,407.96
1786962123.425,,0,,,,-1.060,-5.772,True,0.406,-107.376,389.35,407.96
1786962123.500,,0,,,,-1.050,-5.759,True,0.407,-107.458,389.17,407.97
1786962123.550,,0,,,,-0.990,-5.682,True,0.407,-107.574,388.93,407.97
1786962123.650,,0,,,,-0.720,-5.334,True,0.412,-107.615,388.85,407.98
1786962123.700,,0,,,,-0.610,-5.193,True,0.413,-107.814,388.43,407.99
1786962123.775,,0,,,,-0.450,-4.987,True,0.416,-107.898,388.25,407.99
1786962123.850,,0,,,,-0.390,-4.910,True,0.417,-108.034,387.96,408.00
1786962123.925,,0,,,,-0.400,-4.922,True,0.417,-108.175,387.65,408.01
1786962124.000,,0,,,,-0.480,-5.025,True,0.416,-108.300,387.38,408.02
1786962124.075,,0,,,,-0.570,-5.141,True,0.414,-108.186,387.64,408.02
1786962124.175,,0,,,,-0.730,-5.347,True,0.412,-108.138,387.75,408.03
1786962124.250,,0,,,,-0.860,-5.514,True,0.409,-108.160,387.71,408.03
1786962124.375,,0,,,,-1.020,-5.720,True,0.407,-108.136,387.77,408.04
1786962124.475,,0,,,,-1.070,-5.784,True,0.406,-108.163,387.71,408.04
1786962124.600,,0,,,,-1.100,-5.823,True,0.406,-108.198,387.64,408.05
1786962124.675,,0,,,,-1.100,-5.823,True,0.406,-108.251,387.53,408.05
1786962124.750,,0,,,,-1.080,-5.797,True,0.406,-108.418,387.16,408.06
1786962124.850,,0,,,,-1.030,-5.733,True,0.407,-108.547,386.88,408.07
1786962124.925,,0,,,,-0.930,-5.604,True,0.408,-108.618,386.72,408.08
1786962125.000,,0,,,,-0.790,-5.424,True,0.411,-108.802,386.31,408.09
1786962125.075,,0,,,,-0.610,-5.193,True,0.413,-108.896,386.10,408.10
1786962125.150,,0,,,,-0.520,-5.077,True,0.415,-108.922,386.05,408.10
1786962125.225,,0,,,,-0.410,-4.935,True,0.417,-109.012,385.84,408.10
1786962125.275,,0,,,,-0.450,-4.987,True,0.416,-109.009,385.85,408.10
1786962125.400,,0,,,,-0.550,-5.115,True,0.414,-109.047,385.77,408.12
1786962125.475,,0,,,,-0.620,-5.205,True,0.413,-108.978,385.94,408.12
1786962125.575,,0,,,,-0.640,-5.231,True,0.413,-108.920,386.08,408.13
1786962125.650,,0,,,,-0.620,-5.205,True,0.413,-108.974,385.96,408.14
1786962125.725,,0,,,,-0.610,-5.193,True,0.413,-109.000,385.91,408.15
1786962125.775,,0,,,,-0.600,-5.180,True,0.414,-109.049,385.81,408.16
1786962125.875,,0,,,,-0.580,-5.154,True,0.414,-109.075,385.75,408.16
1786962125.950,,0,,,,-0.630,-5.218,True,0.413,-109.115,385.66,408.16
1786962126.025,,0,,,,-0.640,-5.231,True,0.413,-109.124,385.64,408.17
1786962126.125,,0,,,,-0.720,-5.334,True,0.412,-109.156,385.58,408.18
1786962126.175,,0,,,,-0.750,-5.373,True,0.411,-109.168,385.55,408.18
1786962126.250,,0,,,,-0.800,-5.437,True,0.410,-109.204,385.47,408.19
1786962126.300,,0,,,,-0.810,-5.450,True,0.410,-109.187,385.52,408.19
1786962126.400,,0,,,,-0.790,-5.424,True,0.411,-109.276,385.31,408.20
1786962126.450,,0,,,,-0.790,-5.424,True,0.411,-109.283,385.30,408.20
1786962126.550,,0,,,,-0.730,-5.347,True,0.412,-109.342,385.17,408.21
1786962126.625,,0,,,,-0.630,-5.218,True,0.413,-109.389,385.06,408.21
1786962126.725,,0,,,,-0.560,-5.128,True,0.414,-109.473,384.87,408.22
1786962126.775,,0,,,,-0.480,-5.025,True,0.416,-109.500,384.81,408.22
1786962126.875,,0,,,,-0.410,-4.935,True,0.417,-109.560,384.67,408.23
1786962126.975,,0,,,,-0.420,-4.948,True,0.416,-109.641,384.49,408.24
1786962127.025,,0,,,,-0.370,-4.884,True,0.417,-109.731,384.28,408.24
1786962127.125,,0,,,,-0.400,-4.922,True,0.417,-109.833,384.04,408.26
1786962127.200,,0,,,,-0.390,-4.910,True,0.417,-109.834,384.04,408.26
1786962127.275,,0,,,,-0.420,-4.948,True,0.416,-109.892,383.91,408.27
1786962127.350,,0,,,,-0.380,-4.897,True,0.417,-109.930,383.83,408.28
1786962127.450,,0,,,,-0.460,-5.000,True,0.416,-109.947,383.79,408.28
1786962127.550,,0,,,,-0.500,-5.051,True,0.415,-109.978,383.72,408.29
1786962127.625,,0,,,,-0.640,-5.231,True,0.413,-110.094,383.44,408.29
1786962127.725,,0,,,,-0.750,-5.373,True,0.411,-110.206,383.17,408.30
1786962127.800,,0,,,,-0.830,-5.476,True,0.410,-110.220,383.14,408.30
1786962127.875,,0,,,,-0.900,-5.566,True,0.409,-110.206,383.18,408.31
1786962127.975,,0,,,,-0.850,-5.501,True,0.410,-110.310,382.93,408.31
1786962128.125,,0,,,,-0.660,-5.257,True,0.413,-110.436,382.63,408.33
1786962128.200,,0,,,,-0.490,-5.038,True,0.415,-110.550,382.35,408.33
1786962128.300,,0,,,,-0.330,-4.832,True,0.418,-110.730,381.91,408.35
1786962128.425,,0,,,,-0.180,-4.639,True,0.420,-110.976,381.29,408.36
1786962128.550,,0,,,,-0.180,-4.639,True,0.420,-111.032,381.16,408.37
1786962128.650,,0,,,,-0.320,-4.819,True,0.418,-111.061,381.10,408.38
1786962128.775,,0,,,,-0.600,-5.180,True,0.414,-111.092,381.04,408.40
1786962128.875,,0,,,,-0.860,-5.514,True,0.409,-111.089,381.05,408.40
1786962129.000,,0,,,,-0.950,-5.630,True,0.408,-110.989,381.31,408.41
1786962129.150,,0,,,,-0.970,-5.656,True,0.408,-111.087,381.07,408.42
1786962129.225,,0,,,,-0.990,-5.682,True,0.407,-111.120,380.99,408.42
1786962129.300,,0,,,,-0.950,-5.630,True,0.408,-111.212,380.76,408.43
1786962129.400,,0,,,,-0.960,-5.643,True,0.408,-111.358,380.38,408.43
1786962129.475,,0,,,,-0.960,-5.643,True,0.408,-111.338,380.44,408.44
1786962129.575,,0,,,,-0.970,-5.656,True,0.408,-111.436,380.19,408.45
1786962129.675,,0,,,,-0.910,-5.579,True,0.409,-111.586,379.81,408.45
1786962129.750,,0,,,,-0.840,-5.489,True,0.410,-111.731,379.43,408.46
1786962129.825,,0,,,,-0.720,-5.334,True,0.412,-111.791,379.28,408.47
1786962129.900,,0,,,,-0.600,-5.180,True,0.414,-111.930,378.92,408.48
1786962129.975,,0,,,,-0.470,-5.012,True,0.416,-111.999,378.74,408.48
1786962130.050,,0,,,,-0.400,-4.922,True,0.417,-112.090,378.50,408.49
1786962130.150,,0,,,,-0.270,-4.755,True,0.419,-112.249,378.08,408.50
1786962130.200,,0,,,,-0.260,-4.742,True,0.419,-112.363,377.78,408.50
1786962130.275,,0,,,,-0.310,-4.807,True,0.418,-112.358,377.79,408.50
1786962130.375,,0,,,,-0.500,-5.051,True,0.415,-112.394,377.71,408.51
1786962130.450,,0,,,,-0.590,-5.167,True,0.414,-112.377,377.76,408.52
1786962130.525,,0,,,,-0.780,-5.411,True,0.411,-112.445,377.58,408.53
1786962130.600,,0,,,,-0.940,-5.617,True,0.408,-112.460,377.55,408.54
1786962130.675,,0,,,,-1.070,-5.784,True,0.406,-112.474,377.51,408.54
1786962130.750,,0,,,,-1.100,-5.823,True,0.406,-112.451,377.58,408.55
1786962130.800,,0,,,,-1.070,-5.784,True,0.406,-112.428,377.65,408.55
1786962130.875,,0,,,,-0.990,-5.682,True,0.407,-112.475,377.52,408.55
1786962130.950,,0,,,,-0.860,-5.514,True,0.409,-112.437,377.63,408.56
1786962131.000,,0,,,,-0.740,-5.360,True,0.411,-112.455,377.58,408.56
1786962131.075,,0,,,,-0.650,-5.244,True,0.413,-112.497,377.47,408.56
1786962131.125,,0,,,,-0.540,-5.103,True,0.415,-112.554,377.32,408.57
1786962131.275,,0,,,,-0.560,-5.128,True,0.414,-112.684,376.97,408.58
1786962131.375,,0,,,,-0.720,-5.334,True,0.412,-112.773,376.74,408.59
1786962131.475,,0,,,,-0.990,-5.682,True,0.407,-112.920,376.34,408.60
1786962131.550,,0,,,,-1.090,-5.810,True,0.406,-113.132,375.76,408.62
1786962131.625,,0,,,,-1.140,-5.875,True,0.405,-113.194,375.59,408.62
1786962131.675,,0,,,,-1.110,-5.836,True,0.406,-113.254,375.43,408.62
1786962131.750,,0,,,,-1.020,-5.720,True,0.407,-113.413,374.99,408.63
1786962131.850,,0,,,,-0.880,-5.540,True,0.409,-113.463,374.85,408.64
1786962131.975,,0,,,,-0.680,-5.283,True,0.412,-113.519,374.70,408.65
1786962132.075,,0,,,,-0.670,-5.270,True,0.412,-113.526,374.68,408.65
1786962132.150,,0,,,,-0.810,-5.450,True,0.410,-113.524,374.70,408.66
1786962132.250,,0,,,,-0.960,-5.643,True,0.408,-113.581,374.54,408.66
1786962132.350,,0,,,,-1.180,-5.926,True,0.404,-113.620,374.44,408.68
1786962132.400,,0,,,,-1.220,-5.977,True,0.404,-113.574,374.57,408.68
1786962132.500,,0,,,,-1.190,-5.939,True,0.404,-113.691,374.24,408.68
1786962132.550,,0,,,,-1.110,-5.836,True,0.406,-113.804,373.93,408.69
1786962132.600,,0,,,,-1.020,-5.720,True,0.407,-113.863,373.76,408.70
1786962132.675,,0,,,,-0.900,-5.566,True,0.409,-113.975,373.44,408.70
1786962132.725,,0,,,,-0.860,-5.514,True,0.409,-114.071,373.17,408.71
1786962132.825,,0,,,,-0.820,-5.463,True,0.410,-114.279,372.57,408.72
1786962132.925,,0,,,,-0.890,-5.553,True,0.409,-114.439,372.11,408.73
1786962132.975,,0,,,,-0.970,-5.656,True,0.408,-114.471,372.02,408.74
1786962133.050,,0,,,,-1.040,-5.746,True,0.407,-114.510,371.91,408.74
1786962133.150,,0,,,,-1.040,-5.746,True,0.407,-114.578,371.72,408.76
1786962133.225,,0,,,,-1.020,-5.720,True,0.407,-114.567,371.76,408.76
1786962133.350,,0,,,,-0.860,-5.514,True,0.409,-114.586,371.71,408.77
1786962133.425,,0,,,,-0.850,-5.501,True,0.410,-114.579,371.73,408.77
1786962133.500,,0,,,,-0.860,-5.514,True,0.409,-114.641,371.56,408.78
1786962133.575,,0,,,,-0.920,-5.591,True,0.409,-114.612,371.65,408.78
1786962133.650,,0,,,,-1.060,-5.772,True,0.406,-114.699,371.39,408.79
1786962133.775,,0,,,,-1.170,-5.913,True,0.405,-114.776,371.17,408.80
1786962133.875,,0,,,,-1.250,-6.016,True,0.403,-114.819,371.05,408.81
1786962133.975,,0,,,,-1.140,-5.875,True,0.405,-114.903,370.81,408.82
1786962134.075,,0,,,,-0.900,-5.566,True,0.409,-115.021,370.46,408.83
1786962134.150,,0,,,,-0.830,-5.476,True,0.410,-115.133,370.14,408.85
1786962134.225,,0,,,,-0.640,-5.231,True,0.413,-115.282,369.69,408.85
1786962134.300,,0,,,,-0.600,-5.180,True,0.414,-115.494,369.05,408.86
1786962134.400,,0,,,,-0.660,-5.257,True,0.413,-115.616,368.69,408.87
1786962134.475,,0,,,,-0.780,-5.411,True,0.411,-115.551,368.89,408.88
1786962134.525,,0,,,,-0.950,-5.630,True,0.408,-115.509,369.02,408.88
1786962134.600,,0,,,,-1.130,-5.862,True,0.405,-115.536,368.95,408.89
1786962134.675,,0,,,,-1.190,-5.939,True,0.404,-115.530,368.97,408.89
1786962134.750,,0,,,,-1.240,-6.003,True,0.404,-115.521,369.00,408.90
1786962134.850,,0,,,,-1.120,-5.849,True,0.405,-115.593,368.79,408.91
1786962134.900,,0,,,,-0.940,-5.617,True,0.408,-115.617,368.72,408.92
1786962134.975,,0,,,,-0.790,-5.424,True,0.411,-115.654,368.61,408.92
1786962135.050,,0,,,,-0.550,-5.115,True,0.414,-115.810,368.13,408.93
1786962135.150,,0,,,,-0.490,-5.038,True,0.415,-115.888,367.90,408.94
1786962135.250,,0,,,,-0.650,-5.244,True,0.413,-115.900,367.87,408.94
1786962135.325,,0,,,,-0.840,-5.489,True,0.410,-116.008,367.54,408.95
1786962135.375,,0,,,,-1.080,-5.797,True,0.406,-115.962,367.68,408.95
1786962135.450,,0,,,,-1.270,-6.042,True,0.403,-116.024,367.49,408.95
1786962135.525,,0,,,,-1.400,-6.190,True,0.404,-115.928,367.80,408.96
